,F
45618,2
45619,2
45620,2
45621,2
45622,11
45623,1
45624,1
45625,1
45626,1
45627,1
45628,1
45629,1
45630,2
45631,1
45632,3
45633,7
45634,1
45635,1
45636,1
45637,1
45638,1
45639,1
45640,2
45641,1
45642,1
45643,1
45644,2
45645,1
45646,1
45647,2
45648,1
45649,1
45650,1
45651,1
45652,1
45653,1
45654,2
45655,3
45656,1
45657,2
45658,1
45659,1
45660,3
45661,2
45662,1
45663,1
45664,1
45665,2
45666,2
45667,1
45668,5
45669,1
45670,1
45671,2
45672,1
45673,1
45674,1
45675,1
45676,1
45677,9
45678,3
45679,1
45680,1
45681,2
45682,2
45683,2
45684,1
45685,2
45686,1
45687,1
45688,1
45689,2
45690,3
45691,1
45692,1
45693,3
45694,1
45695,4
45696,1
45697,1
45698,1
45699,1
45700,1
45701,1
45702,1
45703,1
45704,4
45705,1
45706,1
45707,4
45708,1
45709,1
45710,1
45711,1
45712,2
45713,1
45714,3
45715,1
45716,1
45717,3
45718,1
45719,1
45720,2
45721,3
45722,1
45723,1
45724,1
45725,1
45726,1
45727,2
45728,16
45729,12
45730,2
45731,1
45732,1
45733,2
45734,1
45735,6
45736,1
45737,1
45738,2
45739,1
45740,1
45741,2
45742,2
45743,1
45744,2
45745,4
45746,3
45747,1
45748,10
45749,1
45750,1
45751,1
45752,1
45753,8
45754,1
45755,1
45756,3
45757,1
45758,1
45759,1
45760,1
45761,1
45762,2
45763,1
45764,1
45765,3
45766,2
45767,1
45768,1
45769,1
45770,4
45771,1
45772,1
45773,1
45774,4
45775,1
45776,2
45777,2
45778,3
45779,5
45780,1
45781,1
45782,1
45783,1
45784,1
45785,1
45786,1
45787,20
45788,1
45789,1
45790,1
45791,1
45792,1
45793,1
45794,1
45795,1
45796,38
45797,6
45798,2
45799,1
45800,1
45801,1
45802,1
45803,1
45804,2
45805,1
45806,1
45807,1
45808,1
45809,1
45810,1
45811,7
45812,1
45813,2
45814,10
45815,6
45816,1
45817,17
45818,7
45819,1
45820,2
45821,1
45822,1
45823,1
45824,1
45825,5
45826,1
45827,1
45828,1
45829,3
45830,1
45831,1
45832,1
45833,1
45834,1
45835,4
45836,1
45837,1
45838,1
45839,1
45840,1
45841,1
45842,1
45843,21
45844,2
45845,1
45846,4
45847,1
45848,3
45849,2
45850,3
45851,1
45852,2
45853,1
45854,1
45855,1
45856,1
45857,1
45858,1
45859,2
45860,5
45861,1
45862,1
45863,1
45864,1
45865,1
45866,2
45867,3
45868,1
45869,4
45870,1
45871,1
45872,1
45873,1
45874,1
45875,1
45876,1
45877,1
45878,1
45879,2
45880,2
45881,1
45882,2
45883,1
45884,2
45885,1
45886,1
45887,8
45888,18
45889,1
45890,1
45891,1
45892,2
45893,1
45894,1
45895,1
45896,3
45897,2
45898,1
45899,1
45900,2
45901,1
45902,1
45903,1
45904,3
45905,1
45906,1
45907,1
45908,1
45909,1
45910,1
45911,2
45912,2
45913,1
45914,1
45915,3
45916,2
45917,1
45918,1
45919,12
45920,2
45921,1
45922,1
45923,8
45924,1
45925,3
45926,2
45927,4
45928,1
45929,1
45930,2
45931,1
45932,3
45933,2
45934,1
45935,1
45936,1
45937,1
45938,1
45939,3
45940,1
45941,5
45942,1
45943,1
45944,1
45945,2
45946,2
45947,1
45948,1
45949,5
45950,1
45951,1
45952,1
45953,1
45954,2
45955,1
45956,1
45957,1
45958,2
45959,2
45960,1
45961,2
45962,4
45963,1
45964,2
45965,3
45966,1
45967,1
45968,1
45969,3
45970,1
45971,2
45972,1
45973,1
45974,6
45975,11
45976,1
45977,1
45978,1
45979,2
45980,2
45981,1
45982,1
45983,1
45984,16
45985,1
45986,36
45987,1
45988,2
45989,1
45990,2
45991,2
45992,1
45993,1
45994,1
45995,1
45996,1
45997,1
45998,5
45999,1
46000,1
46001,13
46002,3
46003,1
46004,1
46005,2
46006,1
46007,1
46008,1
46009,1
46010,1
46011,1
46012,1
46013,1
46014,1
46015,1
46016,3
46017,1
46018,7
46019,1
46020,1
46021,2
46022,1
46023,1
46024,2
46025,3
46026,1
46027,1
46028,2
46029,2
46030,1
46031,1
46032,1
46033,1
46034,3
46035,3
46036,1
46037,1
46038,2
46039,10
46040,1
46041,1
46042,2
46043,1
46044,1
46045,1
46046,1
46047,1
46048,1
46049,1
46050,1
46051,1
46052,1
46053,3
46054,1
46055,1
46056,1
46057,6
46058,4
46059,1
46060,1
46061,2
46062,3
46063,2
46064,1
46065,1
46066,1
46067,1
46068,5
46069,2
46070,2
46071,2
46072,15
46073,1
46074,3
46075,22
46076,1
46077,7
46078,1
46079,3
46080,1
46081,1
46082,1
46083,1
46084,2
46085,1
46086,2
46087,1
46088,1
46089,2
46090,1
46091,8
46092,2
46093,1
46094,4
46095,1
46096,4
46097,2
46098,14
46099,1
46100,1
46101,1
46102,1
46103,1
46104,1
46105,1
46106,1
46107,1
46108,1
46109,1
46110,1
46111,3
46112,3
46113,2
46114,1
46115,1
46116,2
46117,3
46118,1
46119,1
46120,2
46121,1
46122,1
46123,1
46124,2
46125,5
46126,1
46127,1
46128,1
46129,1
46130,1
46131,5
46132,1
46133,1
46134,1
46135,2
46136,2
46137,2
46138,1
46139,3
46140,2
46141,1
46142,1
46143,1
46144,1
46145,1
46146,1
46147,1
46148,1
46149,2
46150,4
46151,2
46152,1
46153,6
46154,4
46155,9
46156,2
46157,1
46158,1
46159,1
46160,1
46161,1
46162,1
46163,1
46164,1
46165,1
46166,1
46167,1
46168,3
46169,9
46170,3
46171,1
46172,1
46173,2
46174,1
46175,5
46176,1
46177,1
46178,7
46179,1
46180,1
46181,1
46182,1
46183,2
46184,1
46185,1
46186,3
46187,1
46188,1
46189,1
46190,1
46191,2
46192,2
46193,1
46194,2
46195,12
46196,1
46197,1
46198,1
46199,1
46200,3
46201,3
46202,6
46203,16
46204,1
46205,1
46206,5
46207,1
46208,2
46209,1
46210,2
46211,1
46212,1
46213,2
46214,2
46215,1
46216,1
46217,1
46218,1
46219,2
46220,9
46221,1
46222,1
46223,2
46224,3
46225,1
46226,2
46227,3
46228,1
46229,1
46230,6
46231,1
46232,1
46233,2
46234,1
46235,1
46236,1
46237,4
46238,1
46239,6
46240,16
46241,2
46242,1
46243,1
46244,1
46245,1
46246,1
46247,1
46248,1
46249,1
46250,1
46251,2
46252,4
46253,2
46254,3
46255,1
46256,1
46257,1
46258,13
46259,1
46260,1
46261,2
46262,1
46263,1
46264,1
46265,1
46266,9
46267,1
46268,1
46269,1
46270,2
46271,1
46272,1
46273,1
46274,1
46275,1
46276,2
46277,2
46278,2
46279,1
46280,1
46281,1
46282,1
46283,1
46284,4
46285,2
46286,1
46287,2
46288,1
46289,1
46290,1
46291,13
46292,1
46293,1
46294,7
46295,1
46296,3
46297,1
46298,1
46299,1
46300,1
46301,1
46302,1
46303,1
46304,1
46305,1
46306,1
46307,1
46308,4
46309,1
46310,1
46311,1
46312,1
46313,1
46314,1
46315,1
46316,1
46317,3
46318,2
46319,3
46320,3
46321,1
46322,1
46323,1
46324,3
46325,2
46326,1
46327,1
46328,1
46329,2
46330,1
46331,1
46332,10
46333,1
46334,1
46335,2
46336,5
46337,1
46338,1
46339,1
46340,1
46341,1
46342,1
46343,2
46344,2
46345,14
46346,1
46347,1
46348,8
46349,1
46350,1
46351,1
46352,2
46353,3
46354,3
46355,1
46356,1
46357,26
46358,1
46359,2
46360,51
46361,3
46362,1
46363,3
46364,1
46365,3
46366,10
46367,1
46368,1
46369,1
46370,2
46371,1
46372,2
46373,4
46374,11
46375,8
46376,2
46377,1
46378,2
46379,8
46380,3
46381,5
46382,1
46383,1
46384,1
46385,6
46386,1
46387,1
46388,1
46389,3
46390,1
46391,2
46392,1
46393,1
46394,1
46395,1
46396,2
46397,1
46398,1
46399,1
46400,2
46401,1
46402,1
46403,9
46404,1
46405,1
46406,1
46407,14
46408,3
46409,1
46410,2
46411,2
46412,3
46413,2
46414,1
46415,1
46416,20
46417,19
46418,1
46419,1
46420,1
46421,1
46422,3
46423,1
46424,1
46425,3
46426,1
46427,1
46428,1
46429,1
46430,1
46431,2
46432,1
46433,1
46434,4
46435,1
46436,1
46437,2
46438,1
46439,1
46440,4
46441,1
46442,1
46443,1
46444,1
46445,1
46446,2
46447,1
46448,1
46449,2
46450,1
46451,1
46452,4
46453,1
46454,2
46455,1
46456,1
46457,7
46458,1
46459,1
46460,1
46461,3
46462,1
46463,1
46464,1
46465,2
46466,1
46467,7
46468,2
46469,3
46470,5
46471,1
46472,1
46473,1
46474,1
46475,1
46476,1
46477,1
46478,1
46479,1
46480,16
46481,1
46482,1
46483,1
46484,1
46485,5
46486,5
46487,1
46488,1
46489,2
46490,3
46491,2
46492,3
46493,1
46494,3
46495,1
46496,1
46497,5
46498,1
46499,1
46500,2
46501,1
46502,1
46503,1
46504,1
46505,1
46506,2
46507,2
46508,1
46509,1
46510,1
46511,2
46512,1
46513,2
46514,1
46515,2
46516,1
46517,4
46518,1
46519,1
46520,2
46521,2
46522,5
46523,1
46524,1
46525,1
46526,1
46527,1
46528,4
46529,1
46530,1
46531,1
46532,2
46533,1
46534,1
46535,3
46536,1
46537,1
46538,2
46539,1
46540,2
46541,1
46542,1
46543,1
46544,2
46545,1
46546,1
46547,2
46548,5
46549,2
46550,1
46551,1
46552,1
46553,1
46554,1
46555,1
46556,3
46557,1
46558,1
46559,1
46560,6
46561,2
46562,1
46563,1
46564,1
46565,1
46566,2
46567,1
46568,3
46569,1
46570,2
46571,2
46572,1
46573,1
46574,1
46575,4
46576,1
46577,1
46578,1
46579,5
46580,6
46581,2
46582,5
46583,1
46584,1
46585,1
46586,1
46587,2
46588,2
46589,2
46590,4
46591,1
46592,1
46593,3
46594,1
46595,1
46596,1
46597,2
46598,1
46599,1
46600,1
46601,4
46602,2
46603,1
46604,2
46605,14
46606,1
46607,2
46608,15
46609,1
46610,2
46611,1
46612,1
46613,2
46614,1
46615,1
46616,6
46617,1
46618,1
46619,1
46620,1
46621,1
46622,1
46623,16
46624,2
46625,1
46626,2
46627,2
46628,2
46629,1
46630,4
46631,1
46632,1
46633,1
46634,1
46635,1
46636,1
46637,2
46638,1
46639,1
46640,1
46641,5
46642,5
46643,2
46644,1
46645,1
46646,1
46647,8
46648,1
46649,2
46650,1
46651,1
46652,1
46653,1
46654,9
46655,2
46656,13
46657,3
46658,1
46659,8
46660,7
46661,1
46662,1
46663,1
46664,1
46665,1
46666,4
46667,1
46668,2
46669,6
46670,1
46671,1
46672,5
46673,1
46674,1
46675,1
46676,1
46677,1
46678,8
46679,4
46680,2
46681,1
46682,1
46683,2
46684,1
46685,1
46686,1
46687,1
46688,1
46689,1
46690,1
46691,3
46692,1
46693,1
46694,2
46695,1
46696,1
46697,1
46698,1
46699,1
46700,8
46701,1
46702,1
46703,1
46704,1
46705,1
46706,1
46707,2
46708,1
46709,1
46710,1
46711,4
46712,2
46713,1
46714,1
46715,2
46716,1
46717,5
46718,1
46719,1
46720,1
46721,3
46722,1
46723,1
46724,2
46725,1
46726,1
46727,1
46728,1
46729,1
46730,7
46731,1
46732,1
46733,1
46734,2
46735,1
46736,1
46737,1
46738,4
46739,1
46740,1
46741,1
46742,1
46743,3
46744,1
46745,1
46746,1
46747,1
46748,2
46749,1
46750,3
46751,2
46752,1
46753,1
46754,1
46755,4
46756,1
46757,1
46758,3
46759,1
46760,10
46761,1
46762,1
46763,3
46764,6
46765,1
46766,3
46767,1
46768,5
46769,1
46770,18
46771,1
46772,2
46773,1
46774,1
46775,1
46776,1
46777,1
46778,1
46779,2
46780,4
46781,2
46782,2
46783,1
46784,3
46785,1
46786,1
46787,1
46788,2
46789,1
46790,2
46791,3
46792,3
46793,3
46794,1
46795,6
46796,1
46797,2
46798,1
46799,1
46800,3
46801,1
46802,1
46803,4
46804,7
46805,1
46806,1
46807,1
46808,3
46809,2
46810,3
46811,1
46812,1
46813,2
46814,2
46815,1
46816,1
46817,1
46818,3
46819,1
46820,1
46821,1
46822,1
46823,1
46824,2
46825,1
46826,1
46827,1
46828,1
46829,1
46830,1
46831,1
46832,4
46833,4
46834,1
46835,2
46836,4
46837,5
46838,1
46839,1
46840,1
46841,1
46842,2
46843,1
46844,1
46845,1
46846,1
46847,1
46848,1
46849,1
46850,2
46851,1
46852,1
46853,1
46854,2
46855,3
46856,1
46857,1
46858,1
46859,1
46860,1
46861,4
46862,1
46863,1
46864,2
46865,1
46866,1
46867,1
46868,1
46869,1
46870,1
46871,1
46872,1
46873,2
46874,2
46875,1
46876,2
46877,1
46878,1
46879,1
46880,1
46881,2
46882,1
46883,1
46884,1
46885,1
46886,1
46887,1
46888,1
46889,1
46890,1
46891,2
46892,2
46893,1
46894,1
46895,1
46896,3
46897,1
46898,1
46899,1
46900,1
46901,1
46902,2
46903,1
46904,1
46905,8
46906,1
46907,3
46908,1
46909,1
46910,1
46911,1
46912,1
46913,1
46914,4
46915,1
46916,1
46917,1
46918,1
46919,1
46920,1
46921,2
46922,1
46923,3
46924,1
46925,1
46926,2
46927,9
46928,1
46929,1
46930,1
46931,1
46932,1
46933,1
46934,3
46935,3
46936,1
46937,1
46938,9
46939,1
46940,1
46941,1
46942,1
46943,2
46944,1
46945,1
46946,2
46947,28
46948,1
46949,1
46950,1
46951,1
46952,1
46953,5
46954,1
46955,7
46956,1
46957,1
46958,1
46959,4
46960,1
46961,1
46962,1
46963,1
46964,7
46965,2
46966,14
46967,2
46968,2
46969,2
46970,1
46971,1
46972,1
46973,1
46974,17
46975,5
46976,1
46977,2
46978,2
46979,2
46980,2
46981,3
46982,2
46983,1
46984,8
46985,5
46986,1
46987,1
46988,2
46989,2
46990,1
46991,4
46992,2
46993,2
46994,10
46995,4
46996,2
46997,3
46998,2
46999,2
47000,2
47001,2
47002,3
47003,2
47004,3
47005,3
47006,5
47007,2
47008,8
47009,3
47010,2
47011,1
47012,2
47013,3
47014,3
47015,4
47016,2
47017,4
47018,1
47019,3
47020,1
47021,1
47022,2
47023,1
47024,1
47025,2
47026,2
47027,1
47028,1
47029,2
47030,2
47031,1
47032,1
47033,1
47034,8
47035,1
47036,2
47037,1
47038,2
47039,1
47040,2
47041,2
47042,1
47043,1
47044,1
47045,1
47046,1
47047,1
47048,5
47049,2
47050,1
47051,1
47052,2
47053,10
47054,1
47055,2
47056,2
47057,1
47058,4
47059,4
47060,2
47061,1
47062,1
47063,2
47064,1
47065,18
47066,1
47067,1
47068,2
47069,2
47070,1
47071,2
47072,1
47073,1
47074,1
47075,2
47076,2
47077,1
47078,2
47079,2
47080,3
47081,1
47082,2
47083,1
47084,2
47085,1
47086,1
47087,1
47088,2
47089,2
47090,1
47091,1
47092,1
47093,1
47094,1
47095,1
47096,1
47097,1
47098,1
47099,1
47100,2
47101,2
47102,1
47103,1
47104,1
47105,1
47106,1
47107,1
47108,2
47109,3
47110,2
47111,1
47112,2
47113,6
47114,1
47115,1
47116,1
47117,1
47118,2
47119,1
47120,1
47121,1
47122,1
47123,1
47124,4
47125,10
47126,2
47127,2
47128,1
47129,2
47130,1
47131,1
47132,1
47133,2
47134,4
47135,2
47136,3
47137,1
47138,1
47139,1
47140,1
47141,1
47142,1
47143,1
47144,1
47145,3
47146,8
47147,1
47148,4
47149,3
47150,2
47151,25
47152,5
47153,1
47154,2
47155,3
47156,1
47157,1
47158,6
47159,1
47160,1
47161,3
47162,1
47163,1
47164,1
47165,4
47166,1
47167,1
47168,1
47169,1
47170,1
47171,1
47172,1
47173,1
47174,1
47175,1
47176,1
47177,1
47178,1
47179,1
47180,1
47181,1
47182,2
47183,1
47184,1
47185,1
47186,4
47187,1
47188,1
47189,1
47190,1
47191,1
47192,1
47193,1
47194,1
47195,1
47196,1
47197,1
47198,1
47199,1
47200,4
47201,2
47202,1
47203,1
47204,1
47205,1
47206,3
47207,1
47208,2
47209,3
47210,1
47211,1
47212,1
47213,1
47214,1
47215,2
47216,1
47217,1
47218,2
47219,1
47220,2
47221,3
47222,1
47223,3
47224,1
47225,7
47226,1
47227,2
47228,1
47229,1
47230,2
47231,1
47232,2
47233,1
47234,1
47235,1
47236,2
47237,1
47238,18
47239,5
47240,3
47241,1
47242,1
47243,1
47244,2
47245,1
47246,1
47247,1
47248,1
47249,1
47250,7
47251,1
47252,8
47253,1
47254,1
47255,1
47256,4
47257,1
47258,3
47259,1
47260,1
47261,1
47262,1
47263,6
47264,1
47265,1
47266,1
47267,3
47268,2
47269,1
47270,1
47271,1
47272,1
47273,1
47274,1
47275,1
47276,1
47277,1
47278,1
47279,1
47280,3
47281,1
47282,1
47283,1
47284,2
47285,1
47286,1
47287,1
47288,1
47289,1
47290,1
47291,1
47292,3
47293,7
47294,1
47295,2
47296,1
47297,1
47298,1
47299,1
47300,1
47301,1
47302,1
47303,1
47304,2
47305,1
47306,8
47307,2
47308,1
47309,7
47310,2
47311,1
47312,1
47313,2
47314,1
47315,1
47316,2
47317,1
47318,3
47319,1
47320,1
47321,1
47322,1
47323,6
47324,1
47325,1
47326,1
47327,1
47328,1
47329,5
47330,1
47331,1
47332,4
47333,1
47334,4
47335,1
47336,2
47337,1
47338,4
47339,2
47340,1
47341,1
47342,2
47343,1
47344,7
47345,1
47346,8
47347,7
47348,1
47349,1
47350,3
47351,2
47352,1
47353,2
47354,1
47355,6
47356,1
47357,2
47358,2
47359,4
47360,1
47361,1
47362,2
47363,2
47364,1
47365,1
47366,3
47367,1
47368,1
47369,1
47370,1
47371,3
47372,1
47373,2
47374,1
47375,1
47376,1
47377,1
47378,1
47379,1
47380,1
47381,2
47382,1
47383,1
47384,1
47385,2
47386,1
47387,5
47388,1
47389,1
47390,1
47391,1
47392,1
47393,1
47394,5
47395,1
47396,2
47397,1
47398,3
47399,1
47400,1
47401,1
47402,3
47403,1
47404,1
47405,1
47406,1
47407,1
47408,1
47409,1
47410,2
47411,2
47412,1
47413,1
47414,1
47415,3
47416,1
47417,1
47418,7
47419,1
47420,1
47421,1
47422,1
47423,3
47424,1
47425,3
47426,1
47427,2
47428,1
47429,1
47430,1
47431,20
47432,4
47433,1
47434,1
47435,1
47436,1
47437,11
47438,1
47439,1
47440,2
47441,1
47442,1
47443,4
47444,5
47445,6
47446,3
47447,1
47448,1
47449,1
47450,1
47451,1
47452,1
47453,1
47454,1
47455,1
47456,2
47457,1
47458,1
47459,1
47460,3
47461,3
47462,3
47463,1
47464,2
47465,2
47466,1
47467,1
47468,1
47469,2
47470,1
47471,7
47472,1
47473,1
47474,2
47475,1
47476,1
47477,1
47478,2
47479,1
47480,1
47481,1
47482,1
47483,1
47484,1
47485,15
47486,2
47487,3
47488,3
47489,1
47490,1
47491,5
47492,2
47493,1
47494,2
47495,9
47496,6
47497,3
47498,1
47499,4
47500,1
47501,1
47502,1
47503,1
47504,7
47505,2
47506,2
47507,2
47508,1
47509,1
47510,4
47511,1
47512,1
47513,3
47514,1
47515,1
47516,2
47517,2
47518,1
47519,3
47520,1
47521,2
47522,8
47523,2
47524,9
47525,1
47526,2
47527,1
47528,1
47529,1
47530,1
47531,1
47532,1
47533,1
47534,1
47535,1
47536,1
47537,2
47538,1
47539,2
47540,5
47541,1
47542,2
47543,1
47544,1
47545,1
47546,2
47547,1
47548,5
47549,3
47550,1
47551,1
47552,1
47553,4
47554,1
47555,7
47556,2
47557,1
47558,1
47559,1
47560,1
47561,2
47562,3
47563,2
47564,2
47565,1
47566,5
47567,2
47568,1
47569,1
47570,1
47571,1
47572,1
47573,1
47574,7
47575,1
47576,4
47577,1
47578,7
47579,1
47580,1
47581,1
47582,1
47583,1
47584,1
47585,1
47586,3
47587,1
47588,5
47589,1
47590,1
47591,2
47592,2
47593,13
47594,1
47595,1
47596,1
47597,1
47598,1
47599,1
47600,1
47601,5
47602,1
47603,2
47604,2
47605,1
47606,1
47607,1
47608,1
47609,1
47610,3
47611,1
47612,1
47613,2
47614,2
47615,3
47616,1
47617,1
47618,2
47619,2
47620,1
47621,1
47622,2
47623,1
47624,1
47625,1
47626,1
47627,1
47628,2
47629,1
47630,2
47631,1
47632,2
47633,1
47634,1
47635,3
47636,1
47637,2
47638,1
47639,2
47640,4
47641,1
47642,1
47643,4
47644,2
47645,1
47646,1
47647,1
47648,1
47649,1
47650,2
47651,1
47652,2
47653,1
47654,1
47655,2
47656,1
47657,6
47658,1
47659,1
47660,1
47661,2
47662,2
47663,4
47664,1
47665,1
47666,1
47667,4
47668,4
47669,1
47670,1
47671,1
47672,1
47673,6
47674,2
47675,1
47676,1
47677,1
47678,1
47679,2
47680,1
47681,1
47682,1
47683,1
47684,1
47685,8
47686,1
47687,1
47688,1
47689,18
47690,1
47691,6
47692,3
47693,1
47694,6
47695,1
47696,1
47697,1
47698,1
47699,1
47700,6
47701,1
47702,1
47703,1
47704,1
47705,2
47706,1
47707,1
47708,16
47709,1
47710,1
47711,1
47712,1
47713,1
47714,1
47715,1
47716,1
47717,1
47718,5
47719,1
47720,1
47721,1
47722,4
47723,4
47724,1
47725,2
47726,1
47727,1
47728,1
47729,1
47730,1
47731,1
47732,1
47733,2
47734,4
47735,1
47736,1
47737,1
47738,1
47739,5
47740,3
47741,4
47742,8
47743,2
47744,3
47745,3
47746,1
47747,1
47748,1
47749,2
47750,1
47751,4
47752,2
47753,2
47754,6
47755,1
47756,1
47757,1
47758,1
47759,2
47760,3
47761,2
47762,1
47763,1
47764,2
47765,2
47766,1
47767,1
47768,1
47769,1
47770,2
47771,2
47772,3
47773,1
47774,4
47775,1
47776,7
47777,2
47778,3
47779,1
47780,6
47781,2
47782,4
47783,1
47784,3
47785,1
47786,1
47787,3
47788,1
47789,5
47790,3
47791,3
47792,1
47793,3
47794,1
47795,1
47796,1
47797,2
47798,3
47799,2
47800,1
47801,1
47802,1
47803,4
47804,1
47805,1
47806,1
47807,6
47808,1
47809,1
47810,1
47811,1
47812,1
47813,1
47814,2
47815,2
47816,2
47817,1
47818,3
47819,9
47820,1
47821,1
47822,1
47823,6
47824,1
47825,1
47826,1
47827,1
47828,1
47829,1
47830,1
47831,1
47832,7
47833,1
47834,3
47835,1
47836,1
47837,1
47838,4
47839,2
47840,1
47841,1
47842,1
47843,1
47844,2
47845,4
47846,2
47847,3
47848,2
47849,1
47850,1
47851,1
47852,1
47853,2
47854,1
47855,2
47856,1
47857,1
47858,1
47859,1
47860,2
47861,1
47862,1
47863,1
47864,4
47865,2
47866,1
47867,2
47868,2
47869,1
47870,2
47871,2
47872,28
47873,1
47874,1
47875,2
47876,1
47877,2
47878,4
47879,1
47880,1
47881,1
47882,1
47883,1
47884,1
47885,1
47886,1
47887,1
47888,1
47889,2
47890,1
47891,1
47892,1
47893,1
47894,1
47895,61
47896,1
47897,8
47898,1
47899,4
47900,1
47901,1
47902,1
47903,1
47904,1
47905,1
47906,2
47907,2
47908,1
47909,2
47910,1
47911,1
47912,5
47913,3
47914,1
47915,1
47916,1
47917,1
47918,1
47919,2
47920,1
47921,1
47922,1
47923,3
47924,1
47925,1
47926,10
47927,11
47928,2
47929,1
47930,3
47931,1
47932,2
47933,1
47934,1
47935,1
47936,2
47937,10
47938,1
47939,3
47940,1
47941,2
47942,3
47943,2
47944,3
47945,3
47946,2
47947,1
47948,1
47949,1
47950,1
47951,5
47952,1
47953,1
47954,1
47955,1
47956,1
47957,1
47958,4
47959,2
47960,2
47961,1
47962,1
47963,2
47964,1
47965,2
47966,7
47967,1
47968,1
47969,1
47970,1
47971,1
47972,2
47973,1
47974,1
47975,2
47976,4
47977,2
47978,1
47979,1
47980,2
47981,1
47982,1
47983,2
47984,1
47985,2
47986,2
47987,1
47988,2
47989,1
47990,1
47991,6
47992,2
47993,5
47994,2
47995,9
47996,1
47997,1
47998,2
47999,1
48000,2
48001,1
48002,1
48003,1
48004,2
48005,1
48006,2
48007,1
48008,1
48009,1
48010,4
48011,2
48012,1
48013,8
48014,1
48015,2
48016,5
48017,1
48018,4
48019,2
48020,1
48021,1
48022,1
48023,1
48024,1
48025,1
48026,1
48027,1
48028,2
48029,1
48030,1
48031,2
48032,2
48033,3
48034,1
48035,1
48036,1
48037,1
48038,1
48039,1
48040,1
48041,1
48042,1
48043,1
48044,5
48045,1
48046,3
48047,1
48048,1
48049,3
48050,1
48051,1
48052,1
48053,1
48054,1
48055,1
48056,2
48057,2
48058,3
48059,1
48060,2
48061,2
48062,1
48063,1
48064,4
48065,3
48066,1
48067,1
48068,1
48069,5
48070,2
48071,2
48072,1
48073,1
48074,1
48075,1
48076,27
48077,1
48078,2
48079,39
48080,1
48081,3
48082,3
48083,2
48084,1
48085,1
48086,2
48087,1
48088,1
48089,10
48090,1
48091,2
48092,2
48093,1
48094,1
48095,9
48096,1
48097,1
48098,2
48099,1
48100,1
48101,9
48102,2
48103,11
48104,1
48105,4
48106,1
48107,1
48108,1
48109,5
48110,1
48111,5
48112,1
48113,1
48114,2
48115,1
48116,1
48117,1
48118,3
48119,5
48120,2
48121,1
48122,1
48123,1
48124,26
48125,2
48126,4
48127,2
48128,1
48129,8
48130,1
48131,3
48132,2
48133,6
48134,4
48135,3
48136,4
48137,2
48138,1
48139,1
48140,1
48141,2
48142,5
48143,2
48144,1
48145,1
48146,1
48147,1
48148,4
48149,4
48150,1
48151,2
48152,1
48153,1
48154,1
48155,4
48156,1
48157,6
48158,1
48159,1
48160,1
48161,1
48162,1
48163,1
48164,1
48165,1
48166,1
48167,3
48168,1
48169,1
48170,3
48171,1
48172,1
48173,1
48174,1
48175,1
48176,2
48177,2
48178,1
48179,1
48180,4
48181,1
48182,10
48183,1
48184,2
48185,3
48186,1
48187,3
48188,1
48189,1
48190,1
48191,1
48192,1
48193,1
48194,1
48195,1
48196,1
48197,4
48198,1
48199,1
48200,1
48201,1
48202,2
48203,3
48204,1
48205,1
48206,1
48207,2
48208,2
48209,1
48210,2
48211,1
48212,1
48213,2
48214,1
48215,3
48216,2
48217,2
48218,5
48219,1
48220,1
48221,1
48222,1
48223,1
48224,8
48225,1
48226,1
48227,1
48228,1
48229,4
48230,1
48231,1
48232,1
48233,1
48234,1
48235,3
48236,1
48237,1
48238,1
48239,1
48240,2
48241,1
48242,2
48243,1
48244,1
48245,1
48246,1
48247,1
48248,4
48249,1
48250,1
48251,1
48252,1
48253,1
48254,1
48255,2
48256,1
48257,1
48258,1
48259,1
48260,1
48261,1
48262,8
48263,1
48264,1
48265,1
48266,3
48267,1
48268,2
48269,1
48270,1
48271,1
48272,5
48273,1
48274,2
48275,2
48276,7
48277,1
48278,1
48279,1
48280,1
48281,2
48282,3
48283,1
48284,1
48285,1
48286,17
48287,1
48288,1
48289,1
48290,1
48291,2
48292,2
48293,1
48294,1
48295,1
48296,1
48297,1
48298,1
48299,1
48300,1
48301,1
48302,1
48303,1
48304,4
48305,1
48306,3
48307,3
48308,1
48309,1
48310,1
48311,1
48312,1
48313,1
48314,1
48315,28
48316,1
48317,1
48318,1
48319,5
48320,1
48321,1
48322,2
48323,1
48324,1
48325,6
48326,4
48327,1
48328,1
48329,1
48330,1
48331,1
48332,1
48333,1
48334,1
48335,1
48336,1
48337,2
48338,1
48339,1
48340,1
48341,6
48342,1
48343,1
48344,1
48345,2
48346,3
48347,2
48348,1
48349,1
48350,1
48351,1
48352,1
48353,1
48354,3
48355,1
48356,1
48357,1
48358,8
48359,4
48360,1
48361,2
48362,3
48363,5
48364,1
48365,1
48366,2
48367,9
48368,1
48369,1
48370,1
48371,1
48372,1
48373,1
48374,1
48375,1
48376,1
48377,1
48378,2
48379,32
48380,1
48381,1
48382,1
48383,3
48384,1
48385,1
48386,20
48387,1
48388,2
48389,2
48390,1
48391,1
48392,1
48393,4
48394,1
48395,11
48396,1
48397,1
48398,1
48399,1
48400,2
48401,1
48402,1
48403,1
48404,1
48405,1
48406,1
48407,1
48408,2
48409,1
48410,2
48411,1
48412,1
48413,2
48414,1
48415,1
48416,1
