,F,T,S,E
3221,1,1,786,
3222,2,1,789,789
3223,4,3,795,916_916_1264_1264_795
3224,2,2,809,810_809
3225,1,1,830,830
3226,2,2,881,881
3227,1,1,885,885
3228,1,1,893,893
3229,1,1,901,902_901
3230,3,2,908,962_908
3231,12,7,909,1298_1298_1298_1298_885
3232,1,1,914,915_914
3233,3,2,926,
3234,1,1,931,931
3235,2,2,945,945
3236,1,1,983,983
3237,2,2,992,1024_1024_992
3238,1,1,1031,1055_1031
3239,2,2,1037,1038_1043_1037
3240,7,4,1058,1059
3241,10,6,1066,1062_1066_1062_1062_1066_1061_1066
3242,1,1,1088,1094_1088
3243,1,1,1099,1100_1099
3244,1,1,1102,1102
3245,5,3,1114,1075_1075_1074_1114
3246,2,2,1120,1120
3247,1,1,1129,1130_1129
3248,2,2,1131,1132_1132_1131
3249,2,2,1134,1134
3250,5,5,1184,
3251,2,1,1205,1225_1205
3252,1,1,1217,1217
3253,1,1,1219,1219
3254,1,1,1235,1235
3255,1,1,1243,1243
3256,2,1,1246,1247_1246
3257,1,1,1274,1275_1274
3258,1,1,1281,
3259,2,2,1299,
3260,1,1,1301,1301
3261,4,4,1327,1326_1326_1326_1327
3262,13,5,1331,1328_1329_1332_1332_1331_1330_1331
3263,1,1,1338,1338
3264,1,1,1350,1350
3265,2,2,1366,1365_1366
3266,1,1,3,3
3267,2,2,8,170_170_8
3268,7,4,54,158_158_55_54
3269,4,3,132,398_389_399_132
3270,1,1,150,150
3271,1,1,165,165
3272,1,1,169,169
3273,1,1,216,216
3274,8,6,222,223_223_223_223
3275,3,3,248,248
3276,1,1,261,262_261
3277,1,1,281,281
3278,1,1,288,289_288
3279,1,1,297,
3280,1,1,311,
3281,1,1,345,345
3282,3,2,346,593_593_346
3283,3,1,351,351
3284,1,1,402,402
3285,1,1,410,410
3286,3,3,422,281_422
3287,2,2,430,430
3288,1,1,443,443
3289,1,1,444,444
3290,1,1,445,445
3291,1,1,447,
3292,15,6,475,1172_1172_1172_476_475
3293,1,1,479,479
3294,16,6,480,576_1301_668_668_1300_1300_664_664_479_479_479
3295,4,2,484,485
3296,2,2,488,
3297,4,4,508,509_509_509_509_508
3298,1,1,516,516
3299,1,1,521,521
3300,1,1,540,
3301,1,1,555,
3302,1,1,556,556
3303,1,1,561,561
3304,1,1,562,562
3305,1,1,565,565
3306,1,1,574,574
3307,1,1,581,581
3308,1,1,588,588
3309,3,2,589,515_589
3310,1,1,606,606
3311,1,1,626,626
3312,1,1,636,636
3313,3,2,661,662_661
3314,2,1,678,678
3315,2,1,679,1255_679
3316,1,1,689,689
3317,11,6,691,692_569
3318,1,1,698,698
3319,1,1,705,705
3320,2,2,710,710
3321,3,3,732,287_732
3322,1,1,741,741
3323,1,1,749,749
3324,1,1,753,
3325,1,1,754,
3326,1,1,757,757
3327,1,1,761,
3328,1,1,768,768
3329,1,1,777,1265_777
3330,1,1,778,778
3331,2,2,811,217_811
3332,3,3,838,838
3333,10,6,844,844
3334,1,1,848,848
3335,15,6,867,868_868_866_868_868
3336,1,1,871,871
3337,4,4,874,874
3338,1,1,911,1386_911
3339,1,1,918,918
3340,1,1,924,924
3341,1,1,927,928_927
3342,1,1,932,932
3343,1,1,940,940
3344,2,2,950,950
3345,5,4,956,956_983_956
3346,1,1,957,963_957
3347,1,1,961,961
3348,2,1,967,968_967
3349,1,1,974,974
3350,1,1,977,978_977
3351,2,2,982,982
3352,2,1,985,985
3353,3,3,987,887_887_987
3354,3,3,998,1028_1028_1028_998
3355,1,1,1002,1002
3356,2,2,1015,1015
3357,2,2,1018,1018
3358,2,2,1027,
3359,1,1,1038,1038
3360,2,2,1063,1064_1063
3361,1,1,1078,1078
3362,1,1,1081,1081
3363,1,1,1083,1106_1083
3364,1,1,1123,1123
3365,10,4,1159,1160_1159_1243
3366,1,1,1173,1173
3367,1,1,1180,
3368,2,1,1193,1211
3369,1,1,1201,1201
3370,1,1,1213,1213
3371,17,6,1215,1222_1223_1223_1217_1215_1223_1217_1218_1215_1223_1217_1215
3372,1,1,1225,1225
3373,8,4,1249,1270_1252_1253_1251_1251_1248_1270_1249
3374,2,2,1251,
3375,1,1,1291,1291
3376,28,6,1308,365_552_365_553_717_717_676_676_675_472_671_752_718_1308_1308
3377,1,1,1309,1309
3378,1,1,1312,
3379,1,1,1339,1339
3380,1,1,1348,1348
3381,1,1,1353,1353
3382,5,3,1364,1365_1364
3383,1,1,1367,1368_1367
3384,1,1,1376,1376
3385,1,1,1377,1377
3386,3,3,1381,970
3387,1,1,1384,1385_1384
3388,7,5,20,1204_1204_1205_1205_1204_1204
3389,1,1,49,124_49
3390,2,2,76,15_76
3391,2,2,108,108
3392,1,1,128,128
3393,1,1,135,135
3394,2,1,153,153
3395,1,1,158,
3396,2,2,183,240_183
3397,2,2,208,208
3398,1,1,218,218
3399,3,2,265,383_265
3400,1,1,283,284_283
3401,1,1,356,492
3402,1,1,365,
3403,1,1,367,367
3404,1,1,434,434
3405,1,1,456,459_456
3406,1,1,483,
3407,1,1,495,640
3408,1,1,527,637_527
3409,1,1,539,
3410,2,1,541,700_541
3411,11,5,546,740_547_547
3412,3,3,570,571_571_571_570
3413,1,1,583,583
3414,1,1,603,603
3415,1,1,610,731_610
3416,1,1,628,629_628
3417,1,1,635,635
3418,1,1,654,654
3419,1,1,659,659
3420,1,1,660,660
3421,1,1,668,
3422,1,1,669,669
3423,1,1,673,673
3424,1,1,685,685
3425,3,3,692,692
3426,6,4,719,719
3427,1,1,730,730
3428,4,3,737,348_737
3429,1,1,740,
3430,3,2,774,933_774
3431,2,2,775,775
3432,2,1,789,790_789
3433,1,1,796,
3434,1,1,801,801
3435,7,5,803,1267_804_1267_804_803
3436,1,1,804,
3437,1,1,810,810
3438,5,3,812,811_217_812
3439,1,1,827,827
3440,1,1,870,
3441,10,5,885,823_823_885
3442,1,1,928,928
3443,1,1,938,938
3444,2,1,942,943
3445,2,2,952,952
3446,1,1,954,955_954
3447,1,1,969,969
3448,1,1,975,975
3449,1,1,980,
3450,1,1,986,986
3451,2,2,1031,1055_1001_1031
3452,2,1,1039,1040_1039
3453,10,5,1052,1053_1029_1053_1052
3454,1,1,1065,1065
3455,1,1,1087,1088_1087
3456,2,2,1101,1100_1101
3457,1,1,1121,1122_1121
3458,1,1,1124,1125_1124
3459,1,1,1132,1132
3460,1,1,1133,1133
3461,1,1,1139,1139
3462,5,2,1198,1208_1199_1202_1197_1198
3463,2,1,1203,1209_1203
3464,1,1,1205,
3465,1,1,1211,1211
3466,1,1,1222,1222
3467,1,1,1230,1230
3468,1,1,1241,1241
3469,1,1,1247,1247
3470,1,1,1254,1254
3471,1,1,1270,
3472,1,1,1313,1314_1313
3473,7,5,1318,1319_1319
3474,1,1,1332,
3475,1,1,1345,1345
3476,2,2,1346,1347_1347_1346
3477,1,1,1359,1359
3478,1,1,1370,1370
3479,1,1,1387,1387
3480,4,4,11,
3481,4,3,25,127_85_25
3482,2,2,27,27
3483,2,2,35,153_35
3484,1,1,68,68
3485,1,1,91,91
3486,1,1,130,130
3487,1,1,150,150
3488,1,1,155,155
3489,2,2,161,160_161
3490,1,1,163,163
3491,3,3,169,169
3492,1,1,221,221
3493,3,3,267,267
3494,1,1,272,273_272
3495,1,1,282,282
3496,1,1,293,294_293
3497,2,2,297,
3498,1,1,308,308
3499,1,1,321,321
3500,1,1,335,338_335
3501,1,1,364,364
3502,5,4,370,
3503,5,3,374,1276_1276_1276_374
3504,2,2,381,381
3505,1,1,398,398
3506,1,1,412,412
3507,8,4,413,414_414_437
3508,1,1,416,
3509,1,1,442,442
3510,1,1,445,
3511,2,2,471,470_471
3512,1,1,497,
3513,4,4,511,
3514,1,1,525,525
3515,1,1,574,574
3516,2,1,580,581_580
3517,3,2,594,1316_594
3518,2,2,596,596
3519,2,1,606,742_606
3520,1,1,616,
3521,1,1,625,626_625
3522,1,1,627,627
3523,4,3,634,636_635_634
3524,1,1,636,
3525,1,1,640,640
3526,1,1,644,687
3527,8,4,653,604_604
3528,2,2,670,670
3529,9,4,679,1255_1254_1255_1254_1255
3530,4,2,681,709_709_681
3531,2,2,690,690
3532,1,1,694,694
3533,2,1,701,702
3534,1,1,703,757_703
3535,4,2,704,705_641_705_704
3536,3,3,708,708
3537,1,1,713,
3538,7,4,723,724
3539,1,1,731,731
3540,1,1,741,741
3541,1,1,749,749
3542,1,1,776,777_776
3543,1,1,779,779
3544,1,1,780,780
3545,1,1,786,786
3546,4,3,802,801_802
3547,1,1,808,808
3548,1,1,813,
3549,5,3,824,783_824
3550,10,4,834,961_834
3551,1,1,841,841
3552,1,1,846,847_846
3553,3,2,852,916_852
3554,1,1,877,
3555,3,3,883,884_884_883
3556,4,2,903,920_785_784_903
3557,2,2,911,1386_1386_911
3558,6,4,918,1356
3559,2,1,939,940_939
3560,2,2,951,951
3561,1,1,957,963_957
3562,1,1,961,
3563,1,1,984,984
3564,4,4,985,916
3565,2,2,1000,1048_999_1000
3566,1,1,1017,1017
3567,4,3,1025,1025_1026_1025
3568,1,1,1030,1030
3569,1,1,1037,1037
3570,1,1,1043,1043
3571,2,2,1055,1055
3572,4,4,1064,1063_1063_1063
3573,1,1,1078,
3574,6,4,1083,1106_1070_1106_1106
3575,1,1,1085,1085
3576,1,1,1086,1086
3577,2,2,1088,1094_1088
3578,1,1,1089,1089
3579,1,1,1094,
3580,1,1,1126,1126
3581,1,1,1131,1131
3582,1,1,1152,1152
3583,1,1,1156,1156
3584,1,1,1158,1158
3585,1,1,1162,1162
3586,1,1,1171,1171
3587,1,1,1208,1208
3588,2,2,1231,1230_1231
3589,1,1,1245,1246_1245
3590,4,3,1284,1284
3591,1,1,1290,1290
3592,2,2,1291,1291
3593,2,2,1302,1302
3594,2,2,1311,
3595,2,2,1338,1119_1338
3596,2,2,1339,1340_1339
3597,1,1,1341,1341
3598,1,1,1353,1353
3599,1,1,1354,1354
3600,1,1,8,170_8
3601,4,3,51,50
3602,2,2,60,60
3603,4,3,117,118_97_117
3604,1,1,128,129_128
3605,3,3,131,
3606,2,2,132,399_132
3607,1,1,140,140
3608,1,1,154,154
3609,1,1,156,156
3610,1,1,159,159
3611,2,2,164,164
3612,1,1,165,165
3613,2,2,185,185
3614,1,1,191,191
3615,6,3,196,
3616,1,1,249,250_249
3617,4,3,256,61_61_256
3618,5,3,265,
3619,1,1,274,274
3620,3,2,278,1197_278
3621,3,3,301,302
3622,1,1,305,306_305
3623,1,1,316,
3624,1,1,339,339
3625,2,2,340,335_340
3626,1,1,353,353
3627,9,3,354,562
3628,1,1,356,492_356
3629,5,3,358,358
3630,1,1,401,401
3631,1,1,428,429
3632,2,2,430,430
3633,2,2,434,434
3634,2,1,437,
3635,2,1,485,698_485
3636,2,2,491,491
3637,1,1,519,519
3638,9,3,522,
3639,2,2,528,528
3640,1,1,564,
3641,1,1,565,565
3642,8,3,573,624_587
3643,3,3,579,580
3644,1,1,581,581
3645,3,3,583,582_582
3646,1,1,593,593
3647,1,1,595,595
3648,3,3,621,
3649,1,1,622,622
3650,1,1,624,
3651,1,1,626,626
3652,1,1,642,642
3653,1,1,643,715_643
3654,1,1,652,
3655,1,1,657,658_657
3656,1,1,662,
3657,1,1,663,663
3658,1,1,669,669
3659,2,1,671,672
3660,2,2,684,602_684
3661,4,2,685,722_685
3662,3,2,688,689_688
3663,2,2,699,541_699
3664,1,1,735,735
3665,1,1,762,762
3666,1,1,764,764
3667,2,2,778,779_778
3668,1,1,789,790_789
3669,1,1,794,794
3670,1,1,798,798
3671,1,1,801,
3672,2,2,827,986_827
3673,3,2,833,835_834_833
3674,8,3,848,790_849_848
3675,1,1,850,850
3676,1,1,857,975_857
3677,1,1,873,873
3678,1,1,887,887
3679,3,2,891,892_891
3680,1,1,907,907
3681,1,1,924,925_924
3682,1,1,928,928
3683,1,1,942,943_942
3684,1,1,948,948
3685,1,1,955,955
3686,2,1,967,968_967
3687,1,1,982,982
3688,2,2,992,1024_1024_992
3689,1,1,1001,1001
3690,1,1,1015,1015
3691,1,1,1021,1021
3692,1,1,1073,1073
3693,1,1,1074,1074
3694,1,1,1075,1075
3695,3,2,1093,1094_1093
3696,1,1,1096,1096
3697,3,3,1151,1238_1238_1238
3698,4,3,1155,
3699,1,1,1168,1168
3700,4,2,1169,1171_1187_1169
3701,1,1,1202,1202
3702,1,1,1203,1209_1203
3703,1,1,1218,1218
3704,5,3,1228,1230_1229
3705,1,1,1252,1252
3706,2,1,1259,1283_1259
3707,2,2,1265,777_1265
3708,1,1,1274,1275_1274
3709,1,1,1287,1287
3710,6,3,1288,1288
3711,2,2,1310,1309_1310
3712,1,1,1313,1313
3713,1,1,1314,1314
3714,1,1,1329,1329
3715,1,1,1340,1340
3716,3,2,1347,1348_1347
3717,2,2,1351,1307_1351
3718,1,1,1363,1363
3719,1,1,1367,1368_1367
3720,1,1,1376,
3721,1,1,1384,1385_1384
3722,4,2,7,
3723,2,2,12,
3724,3,2,13,
3725,3,2,28,333
3726,5,2,34,
3727,3,2,37,37
3728,2,2,42,380_380
3729,1,1,68,68
3730,1,1,91,92_91
3731,1,1,96,96
3732,1,1,110,110
3733,2,2,125,
3734,2,1,130,
3735,1,1,133,133
3736,1,1,148,148
3737,5,2,153,154_155
3738,3,2,158,54
3739,2,1,183,240_183
3740,2,2,208,252_252
3741,1,1,239,239
3742,5,2,251,1281_248
3743,2,2,273,272
3744,2,2,275,274
3745,3,2,302,303
3746,2,2,308,
3747,4,2,322,323_324
3748,2,1,324,
3749,1,1,351,351
3750,3,2,364,
3751,2,2,371,527
3752,1,1,412,412
3753,1,1,423,423
3754,1,1,452,452
3755,2,1,495,640_495
3756,1,1,501,502_501
3757,3,2,504,
3758,1,1,514,515_514
3759,1,1,518,518
3760,2,1,521,732_521
3761,1,1,526,526
3762,3,2,554,1290
3763,1,1,556,556
3764,1,1,572,572
3765,1,1,576,576
3766,1,1,610,731_610
3767,3,2,611,641
3768,1,1,625,625
3769,1,1,636,636
3770,2,2,644,
3771,6,2,659,657
3772,2,1,672,673_672
3773,1,1,676,676
3774,1,1,694,694
3775,3,2,696,697_697
3776,3,2,703,702
3777,3,2,713,713
3778,2,2,715,643
3779,1,1,720,
3780,2,2,729,
3781,6,2,733,484
3782,2,2,741,
3783,1,1,744,744
3784,1,1,754,754
3785,1,1,758,758
3786,1,1,774,775_774
3787,1,1,790,
3788,2,2,795,
3789,1,1,808,814_808
3790,2,1,809,810_809
3791,1,1,812,812
3792,3,2,818,819_954
3793,1,1,838,838
3794,2,2,846,872_872
3795,1,1,852,852
3796,1,1,858,
3797,2,1,869,1360_869
3798,1,1,876,877_876
3799,1,1,901,902_901
3800,2,2,905,
3801,1,1,914,915_914
3802,1,1,920,920
3803,2,1,926,926
3804,3,2,927,
3805,2,1,939,940_939
3806,1,1,953,953
3807,1,1,956,956
3808,1,1,957,963_957
3809,1,1,958,958
3810,1,1,960,960
3811,1,1,975,975
3812,2,1,977,979_978_977
3813,2,2,984,
3814,1,1,999,999
3815,1,1,1005,1005
3816,1,1,1010,1011_1010
3817,1,1,1017,
3818,1,1,1030,1030
3819,1,1,1043,1043
3820,1,1,1049,1049
3821,2,2,1060,1076
3822,2,1,1085,1273_1086_1085
3823,2,2,1095,1110_1096
3824,3,1,1098,1099_1098
3825,3,2,1101,1102_1100
3826,1,1,1123,1123
3827,1,1,1129,1129
3828,1,1,1130,1130
3829,2,1,1138,1139_1138
3830,1,1,1156,1156
3831,1,1,1160,1160
3832,1,1,1173,1173
3833,1,1,1176,1176
3834,5,2,1198,
3835,1,1,1199,1199
3836,1,1,1223,
3837,2,2,1240,
3838,1,1,1245,1246_1245
3839,1,1,1251,1251
3840,2,2,1267,
3841,1,1,1278,1278
3842,1,1,1289,
3843,2,2,1299,831
3844,2,1,1326,1327_1326
3845,3,2,1330,1331
3846,1,1,1346,1346
3847,1,1,1350,1350
3848,1,1,1352,1353_1352
3849,3,2,1381,970
3850,1,1,1385,1385
3851,1,1,8,170
3852,1,1,9,
3853,1,1,76,
3854,1,1,101,102
3855,1,1,124,
3856,1,1,127,
3857,2,1,129,
3858,1,1,140,
3859,1,1,165,
3860,1,1,179,
3861,1,1,191,
3862,2,1,197,
3863,1,1,241,
3864,1,1,242,
3865,1,1,246,
3866,1,1,253,
3867,1,1,262,
3868,1,1,276,
3869,1,1,282,283
3870,1,1,288,289
3871,1,1,305,306
3872,1,1,316,
3873,1,1,321,
3874,1,1,330,
3875,1,1,338,
3876,2,1,346,
3877,1,1,353,
3878,1,1,356,
3879,1,1,361,655
3880,1,1,381,
3881,1,1,388,
3882,1,1,399,
3883,1,1,401,
3884,1,1,415,
3885,3,1,431,
3886,1,1,462,
3887,2,1,471,
3888,1,1,487,
3889,1,1,497,
3890,1,1,505,
3891,1,1,508,509
3892,2,1,515,596
3893,1,1,525,
3894,1,1,527,637
3895,1,1,531,
3896,1,1,538,
3897,2,1,541,
3898,1,1,547,
3899,3,1,552,
3900,1,1,570,571
3901,4,1,580,
3902,1,1,592,
3903,1,1,602,
3904,1,1,603,632
3905,1,1,616,
3906,1,1,628,629
3907,1,1,654,
3908,1,1,661,662
3909,1,1,663,
3910,1,1,664,
3911,1,1,667,
3912,1,1,668,1300
3913,1,1,681,
3914,1,1,689,
3915,1,1,692,
3916,1,1,700,
3917,1,1,725,
3918,1,1,734,
3919,1,1,737,
3920,1,1,742,
3921,1,1,749,
3922,1,1,750,
3923,1,1,753,
3924,1,1,775,
3925,1,1,780,
3926,2,1,787,
3927,1,1,789,936
3928,1,1,794,
3929,1,1,801,
3930,1,1,805,1239
3931,1,1,814,974
3932,1,1,820,821
3933,1,1,835,
3934,2,1,845,1263
3935,3,1,856,
3936,2,1,857,
3937,2,1,860,
3938,1,1,861,
3939,1,1,873,
3940,3,1,884,
3941,1,1,897,
3942,2,1,903,
3943,1,1,924,
3944,1,1,931,
3945,1,1,980,
3946,1,1,983,
3947,1,1,993,994
3948,1,1,996,
3949,1,1,1002,1003
3950,1,1,1011,
3951,2,1,1031,
3952,1,1,1034,
3953,1,1,1041,1044
3954,1,1,1062,1081
3955,2,1,1073,
3956,1,1,1082,
3957,1,1,1086,1092
3958,1,1,1094,
3959,1,1,1110,
3960,1,1,1118,
3961,1,1,1124,1125
3962,3,1,1158,
3963,1,1,1168,
3964,1,1,1170,
3965,1,1,1171,
3966,3,1,1174,
3967,1,1,1193,1211
3968,1,1,1202,1208
3969,2,1,1205,1225
3970,1,1,1210,
3971,1,1,1222,
3972,1,1,1224,
3973,1,1,1234,
3974,2,1,1246,
3975,1,1,1249,
3976,1,1,1256,
3977,1,1,1293,
3978,1,1,1302,
3979,1,1,1309,
3980,1,1,1315,
3981,1,1,1316,
3982,1,1,1329,
3983,1,1,1332,
3984,1,1,1343,1344
3985,1,1,1353,
3986,1,1,1354,
3987,1,1,1365,
3988,1,1,1366,
3989,1,1,1384,
3990,1,1,1390,
