,ID,N
5417,16,0
5418,30,0
5419,29,0
5420,28,0
5421,27,0
5422,25,0
5423,24,0
5424,22,0
5425,21,0
5426,20,0
5427,19,0
5428,18,0
5429,17,0
5430,15,0
5431,32,0
5432,14,0
5433,13,0
5434,12,0
5435,11,0
5436,10,0
5437,9,0
5438,7,0
5439,6,0
5440,5,0
5441,4,0
5442,3,0
5443,2,0
5444,31,0
5445,33,0
5446,64,0
5447,49,0
5448,63,0
5449,62,0
5450,61,0
5451,59,0
5452,57,0
5453,56,0
5454,55,0
5455,54,0
5456,53,0
5457,52,0
5458,51,0
5459,50,0
5460,48,0
5461,34,0
5462,47,0
5463,46,0
5464,45,0
5465,44,0
5466,43,0
5467,42,0
5468,41,0
5469,40,0
5470,39,0
5471,38,0
5472,37,0
5473,35,0
5474,131,0
5475,134,0
5476,262,0
5477,217,0
5478,230,0
5479,229,0
5480,228,0
5481,227,0
5482,226,0
5483,225,0
5484,223,0
5485,222,0
5486,221,0
5487,220,0
5488,219,0
5489,218,0
5490,216,0
5491,232,0
5492,215,0
5493,213,0
5494,212,0
5495,211,0
5496,210,0
5497,209,0
5498,208,0
5499,207,0
5500,206,0
5501,205,0
5502,204,0
5503,203,0
5504,231,0
5505,233,0
5506,198,0
5507,249,0
5508,261,0
5509,260,0
5510,259,0
5511,258,0
5512,257,0
5513,256,0
5514,255,0
5515,254,0
5516,253,0
5517,252,0
5518,251,0
5519,250,0
5520,248,0
5521,234,0
5522,247,0
5523,246,0
5524,245,0
5525,244,0
5526,243,0
5527,242,0
5528,241,0
5529,240,0
5530,239,0
5531,238,0
5532,237,0
5533,235,0
5534,199,0
5535,197,0
5536,135,0
5537,149,0
5538,162,0
5539,161,0
5540,160,0
5541,159,0
5542,158,0
5543,157,0
5544,156,0
5545,155,0
5546,153,0
5547,152,0
5548,151,0
5549,150,0
5550,148,0
5551,164,0
5552,147,0
5553,146,0
5554,145,0
5555,144,0
5556,143,0
5557,142,0
5558,141,0
5559,140,0
5560,139,0
5561,138,0
5562,137,0
5563,136,0
5564,163,0
5565,165,0
5566,196,0
5567,183,0
5568,195,0
5569,194,0
5570,193,0
5571,192,0
5572,191,0
5573,190,0
5574,189,0
5575,188,0
5576,187,0
5577,186,0
5578,185,0
5579,184,0
5580,182,0
5581,166,0
5582,181,0
5583,179,0
5584,178,0
5585,177,0
5586,175,0
5587,174,0
5588,173,0
5589,172,0
5590,171,0
5591,170,0
5592,168,0
5593,167,0
5594,523,0
5595,525,0
5596,1041,0
5597,526,0
5598,879,0
5599,877,0
5600,876,0
5601,874,0
5602,873,0
5603,872,0
5604,871,0
5605,870,0
5606,869,0
5607,868,0
5608,867,0
5609,866,0
5610,865,0
5611,864,0
5612,863,0
5613,862,0
5614,861,0
5615,860,0
5616,859,0
5617,858,0
5618,857,0
5619,855,0
5620,854,0
5621,853,0
5622,852,0
5623,851,0
5624,850,0
5625,880,0
5626,881,0
5627,882,0
5628,899,0
5629,911,0
5630,910,0
5631,909,0
5632,908,0
5633,907,0
5634,906,0
5635,905,0
5636,904,0
5637,903,0
5638,902,0
5639,901,0
5640,900,0
5641,898,0
5642,884,0
5643,897,0
5644,896,0
5645,895,0
5646,894,0
5647,893,0
5648,892,0
5649,891,0
5650,889,0
5651,888,0
5652,887,0
5653,886,0
5654,885,0
5655,849,0
5656,848,0
5657,847,0
5658,798,0
5659,814,0
5660,813,0
5661,811,0
5662,810,0
5663,809,0
5664,808,0
5665,807,0
5666,806,0
5667,805,0
5668,803,0
5669,802,0
5670,799,0
5671,797,0
5672,816,0
5673,795,0
5674,794,0
5675,793,0
5676,792,0
5677,791,0
5678,790,0
5679,789,0
5680,788,0
5681,787,0
5682,786,0
5683,785,0
5684,784,0
5685,815,0
5686,817,0
5687,846,0
5688,832,0
5689,845,0
5690,844,0
5691,843,0
5692,842,0
5693,841,0
5694,839,0
5695,838,0
5696,837,0
5697,836,0
5698,835,0
5699,834,0
5700,833,0
5701,831,0
5702,818,0
5703,830,0
5704,829,0
5705,828,0
5706,827,0
5707,826,0
5708,825,0
5709,824,0
5710,823,0
5711,822,0
5712,821,0
5713,820,0
5714,819,0
5715,912,0
5716,913,0
5717,914,0
5718,996,0
5719,1009,0
5720,1008,0
5721,1007,0
5722,1006,0
5723,1005,0
5724,1004,0
5725,1003,0
5726,1002,0
5727,1001,0
5728,999,0
5729,998,0
5730,997,0
5731,995,0
5732,1011,0
5733,994,0
5734,993,0
5735,992,0
5736,991,0
5737,990,0
5738,989,0
5739,988,0
5740,987,0
5741,986,0
5742,985,0
5743,982,0
5744,980,0
5745,1010,0
5746,1012,0
5747,977,0
5748,1028,0
5749,1040,0
5750,1039,0
5751,1038,0
5752,1037,0
5753,1036,0
5754,1035,0
5755,1034,0
5756,1033,0
5757,1032,0
5758,1031,0
5759,1030,0
5760,1029,0
5761,1027,0
5762,1013,0
5763,1026,0
5764,1025,0
5765,1023,0
5766,1022,0
5767,1021,0
5768,1020,0
5769,1019,0
5770,1018,0
5771,1017,0
5772,1016,0
5773,1015,0
5774,1014,0
5775,979,0
5776,976,0
5777,915,0
5778,929,0
5779,941,0
5780,940,0
5781,939,0
5782,938,0
5783,937,0
5784,936,0
5785,935,0
5786,934,0
5787,933,0
5788,932,0
5789,931,0
5790,930,0
5791,928,0
5792,944,0
5793,927,0
5794,926,0
5795,925,0
5796,924,0
5797,923,0
5798,922,0
5799,921,0
5800,920,0
5801,919,0
5802,918,0
5803,917,0
5804,916,0
5805,942,0
5806,945,0
5807,975,0
5808,960,0
5809,974,0
5810,973,0
5811,972,0
5812,971,0
5813,970,0
5814,969,0
5815,968,0
5816,967,0
5817,964,0
5818,963,0
5819,962,0
5820,961,0
5821,959,0
5822,946,0
5823,958,0
5824,957,0
5825,956,0
5826,955,0
5827,954,0
5828,953,0
5829,952,0
5830,951,0
5831,950,0
5832,949,0
5833,948,0
5834,947,0
5835,783,0
5836,782,0
5837,780,0
5838,608,0
5839,620,0
5840,619,0
5841,618,0
5842,617,0
5843,616,0
5844,615,0
5845,614,0
5846,613,0
5847,612,0
5848,611,0
5849,610,0
5850,609,0
5851,607,0
5852,622,0
5853,605,0
5854,604,0
5855,603,0
5856,602,0
5857,601,0
5858,600,0
5859,599,0
5860,598,0
5861,597,0
5862,596,0
5863,594,0
5864,593,0
5865,621,0
5866,623,0
5867,591,0
5868,638,0
5869,650,0
5870,649,0
5871,648,0
5872,647,0
5873,646,0
5874,645,0
5875,644,0
5876,643,0
5877,642,0
5878,641,0
5879,640,0
5880,639,0
5881,637,0
5882,624,0
5883,636,0
5884,635,0
5885,634,0
5886,633,0
5887,632,0
5888,631,0
5889,630,0
5890,629,0
5891,628,0
5892,627,0
5893,626,0
5894,625,0
5895,592,0
5896,590,0
5897,652,0
5898,542,0
5899,555,0
5900,554,0
5901,552,0
5902,551,0
5903,550,0
5904,549,0
5905,548,0
5906,547,0
5907,546,0
5908,545,0
5909,544,0
5910,543,0
5911,541,0
5912,557,0
5913,540,0
5914,539,0
5915,538,0
5916,537,0
5917,536,0
5918,535,0
5919,534,0
5920,533,0
5921,532,0
5922,530,0
5923,529,0
5924,527,0
5925,556,0
5926,558,0
5927,589,0
5928,576,0
5929,588,0
5930,587,0
5931,586,0
5932,585,0
5933,584,0
5934,583,0
5935,582,0
5936,581,0
5937,580,0
5938,579,0
5939,578,0
5940,577,0
5941,574,0
5942,559,0
5943,573,0
5944,571,0
5945,570,0
5946,569,0
5947,568,0
5948,567,0
5949,566,0
5950,565,0
5951,564,0
5952,563,0
5953,562,0
5954,560,0
5955,651,0
5956,654,0
5957,779,0
5958,734,0
5959,746,0
5960,745,0
5961,744,0
5962,743,0
5963,742,0
5964,741,0
5965,740,0
5966,739,0
5967,738,0
5968,737,0
5969,736,0
5970,735,0
5971,733,0
5972,748,0
5973,732,0
5974,731,0
5975,730,0
5976,729,0
5977,728,0
5978,727,0
5979,726,0
5980,725,0
5981,724,0
5982,723,0
5983,722,0
5984,721,0
5985,747,0
5986,749,0
5987,719,0
5988,765,0
5989,778,0
5990,777,0
5991,776,0
5992,775,0
5993,774,0
5994,773,0
5995,772,0
5996,771,0
5997,770,0
5998,769,0
5999,768,0
6000,767,0
6001,764,0
6002,751,0
6003,763,0
6004,762,0
6005,761,0
6006,760,0
6007,759,0
6008,758,0
6009,757,0
6010,756,0
6011,755,0
6012,754,0
6013,753,0
6014,752,0
6015,720,0
6016,718,0
6017,655,0
6018,669,0
6019,685,0
6020,684,0
6021,683,0
6022,682,0
6023,680,0
6024,679,0
6025,677,0
6026,675,0
6027,674,0
6028,672,0
6029,671,0
6030,670,0
6031,668,0
6032,687,0
6033,667,0
6034,666,0
6035,665,0
6036,664,0
6037,663,0
6038,662,0
6039,661,0
6040,660,0
6041,659,0
6042,658,0
6043,657,0
6044,656,0
6045,686,0
6046,688,0
6047,717,0
6048,704,0
6049,716,0
6050,715,0
6051,714,0
6052,713,0
6053,712,0
6054,711,0
6055,710,0
6056,709,0
6057,708,0
6058,707,0
6059,706,0
6060,705,0
6061,702,0
6062,689,0
6063,701,0
6064,700,0
6065,699,0
6066,698,0
6067,697,0
6068,696,0
6069,695,0
6070,694,0
6071,693,0
6072,692,0
6073,691,0
6074,690,0
6075,2081,0
6076,2084,0
6077,2085,0
6078,3640,0
6079,3474,0
6080,3473,0
6081,3472,0
6082,3471,0
6083,3470,0
6084,3469,0
6085,3468,0
6086,3467,0
6087,3466,0
6088,3465,0
6089,3464,0
6090,3463,0
6091,3462,0
6092,3461,0
6093,3460,0
6094,3459,0
6095,3458,0
6096,3457,0
6097,3456,0
6098,3455,0
6099,3454,0
6100,3453,0
6101,3452,0
6102,3451,0
6103,3450,0
6104,3449,0
6105,3448,0
6106,3475,0
6107,3476,0
6108,3478,0
6109,3495,0
6110,3508,0
6111,3507,0
6112,3506,0
6113,3505,0
6114,3504,0
6115,3503,0
6116,3502,0
6117,3501,0
6118,3500,0
6119,3498,0
6120,3497,0
6121,3496,0
6122,3494,0
6123,3479,0
6124,3493,0
6125,3492,0
6126,3491,0
6127,3490,0
6128,3489,0
6129,3488,0
6130,3487,0
6131,3484,0
6132,3483,0
6133,3482,0
6134,3481,0
6135,3480,0
6136,3447,0
6137,3446,0
6138,3445,0
6139,3396,0
6140,3410,0
6141,3409,0
6142,3408,0
6143,3407,0
6144,3405,0
6145,3404,0
6146,3403,0
6147,3402,0
6148,3401,0
6149,3400,0
6150,3399,0
6151,3398,0
6152,3394,0
6153,3413,0
6154,3393,0
6155,3392,0
6156,3391,0
6157,3390,0
6158,3389,0
6159,3388,0
6160,3387,0
6161,3386,0
6162,3385,0
6163,3384,0
6164,3383,0
6165,3382,0
6166,3412,0
6167,3414,0
6168,3444,0
6169,3431,0
6170,3443,0
6171,3442,0
6172,3441,0
6173,3440,0
6174,3439,0
6175,3438,0
6176,3437,0
6177,3436,0
6178,3435,0
6179,3434,0
6180,3433,0
6181,3432,0
6182,3429,0
6183,3415,0
6184,3427,0
6185,3426,0
6186,3425,0
6187,3424,0
6188,3423,0
6189,3422,0
6190,3421,0
6191,3420,0
6192,3419,0
6193,3418,0
6194,3417,0
6195,3416,0
6196,3509,0
6197,3511,0
6198,3512,0
6199,3594,0
6200,3608,0
6201,3606,0
6202,3605,0
6203,3604,0
6204,3602,0
6205,3601,0
6206,3600,0
6207,3599,0
6208,3598,0
6209,3597,0
6210,3596,0
6211,3595,0
6212,3593,0
6213,3610,0
6214,3592,0
6215,3591,0
6216,3590,0
6217,3589,0
6218,3588,0
6219,3587,0
6220,3586,0
6221,3585,0
6222,3584,0
6223,3583,0
6224,3582,0
6225,3580,0
6226,3609,0
6227,3611,0
6228,3575,0
6229,3626,0
6230,3638,0
6231,3637,0
6232,3636,0
6233,3635,0
6234,3634,0
6235,3633,0
6236,3632,0
6237,3631,0
6238,3630,0
6239,3629,0
6240,3628,0
6241,3627,0
6242,3625,0
6243,3612,0
6244,3624,0
6245,3623,0
6246,3622,0
6247,3621,0
6248,3620,0
6249,3619,0
6250,3618,0
6251,3617,0
6252,3616,0
6253,3615,0
6254,3614,0
6255,3613,0
6256,3576,0
6257,3574,0
6258,3513,0
6259,3528,0
6260,3541,0
6261,3540,0
6262,3539,0
6263,3538,0
6264,3537,0
6265,3536,0
6266,3535,0
6267,3534,0
6268,3532,0
6269,3531,0
6270,3530,0
6271,3529,0
6272,3527,0
6273,3543,0
6274,3526,0
6275,3525,0
6276,3524,0
6277,3522,0
6278,3521,0
6279,3520,0
6280,3519,0
6281,3518,0
6282,3517,0
6283,3516,0
6284,3515,0
6285,3514,0
6286,3542,0
6287,3544,0
6288,3573,0
6289,3559,0
6290,3572,0
6291,3571,0
6292,3570,0
6293,3569,0
6294,3568,0
6295,3567,0
6296,3566,0
6297,3564,0
6298,3563,0
6299,3562,0
6300,3561,0
6301,3560,0
6302,3558,0
6303,3545,0
6304,3557,0
6305,3556,0
6306,3555,0
6307,3554,0
6308,3553,0
6309,3552,0
6310,3551,0
6311,3550,0
6312,3549,0
6313,3548,0
6314,3547,0
6315,3546,0
6316,3381,0
6317,3380,0
6318,3379,0
6319,3205,0
6320,3217,0
6321,3216,0
6322,3215,0
6323,3214,0
6324,3213,0
6325,3212,0
6326,3211,0
6327,3210,0
6328,3209,0
6329,3208,0
6330,3207,0
6331,3206,0
6332,3204,0
6333,3219,0
6334,3203,0
6335,3202,0
6336,3201,0
6337,3200,0
6338,3199,0
6339,3198,0
6340,3197,0
6341,3196,0
6342,3195,0
6343,3194,0
6344,3193,0
6345,3192,0
6346,3218,0
6347,3220,0
6348,3190,0
6349,3236,0
6350,3249,0
6351,3248,0
6352,3247,0
6353,3245,0
6354,3244,0
6355,3243,0
6356,3242,0
6357,3241,0
6358,3240,0
6359,3239,0
6360,3238,0
6361,3237,0
6362,3235,0
6363,3221,0
6364,3234,0
6365,3233,0
6366,3232,0
6367,3230,0
6368,3229,0
6369,3228,0
6370,3227,0
6371,3226,0
6372,3225,0
6373,3224,0
6374,3223,0
6375,3222,0
6376,3191,0
6377,3189,0
6378,3251,0
6379,3139,0
6380,3153,0
6381,3152,0
6382,3151,0
6383,3150,0
6384,3149,0
6385,3148,0
6386,3146,0
6387,3144,0
6388,3143,0
6389,3142,0
6390,3141,0
6391,3140,0
6392,3138,0
6393,3155,0
6394,3137,0
6395,3136,0
6396,3135,0
6397,3133,0
6398,3132,0
6399,3131,0
6400,3130,0
6401,3129,0
6402,3128,0
6403,3127,0
6404,3126,0
6405,3125,0
6406,3154,0
6407,3156,0
6408,3188,0
6409,3174,0
6410,3187,0
6411,3186,0
6412,3185,0
6413,3184,0
6414,3183,0
6415,3182,0
6416,3181,0
6417,3180,0
6418,3179,0
6419,3178,0
6420,3177,0
6421,3175,0
6422,3173,0
6423,3158,0
6424,3172,0
6425,3171,0
6426,3169,0
6427,3168,0
6428,3167,0
6429,3166,0
6430,3165,0
6431,3164,0
6432,3163,0
6433,3161,0
6434,3160,0
6435,3159,0
6436,3250,0
6437,3252,0
6438,3378,0
6439,3331,0
6440,3343,0
6441,3342,0
6442,3341,0
6443,3340,0
6444,3339,0
6445,3338,0
6446,3337,0
6447,3336,0
6448,3335,0
6449,3334,0
6450,3333,0
6451,3332,0
6452,3330,0
6453,3346,0
6454,3329,0
6455,3328,0
6456,3327,0
6457,3325,0
6458,3324,0
6459,3323,0
6460,3322,0
6461,3321,0
6462,3320,0
6463,3319,0
6464,3318,0
6465,3317,0
6466,3345,0
6467,3347,0
6468,3315,0
6469,3363,0
6470,3377,0
6471,3376,0
6472,3375,0
6473,3374,0
6474,3373,0
6475,3371,0
6476,3370,0
6477,3369,0
6478,3368,0
6479,3367,0
6480,3365,0
6481,3364,0
6482,3362,0
6483,3348,0
6484,3360,0
6485,3359,0
6486,3358,0
6487,3357,0
6488,3356,0
6489,3355,0
6490,3354,0
6491,3353,0
6492,3352,0
6493,3351,0
6494,3350,0
6495,3349,0
6496,3316,0
6497,3314,0
6498,3253,0
6499,3269,0
6500,3281,0
6501,3280,0
6502,3279,0
6503,3278,0
6504,3277,0
6505,3276,0
6506,3275,0
6507,3274,0
6508,3273,0
6509,3272,0
6510,3271,0
6511,3270,0
6512,3268,0
6513,3283,0
6514,3267,0
6515,3266,0
6516,3265,0
6517,3263,0
6518,3262,0
6519,3261,0
6520,3260,0
6521,3259,0
6522,3257,0
6523,3256,0
6524,3255,0
6525,3254,0
6526,3282,0
6527,3284,0
6528,3313,0
6529,3299,0
6530,3312,0
6531,3311,0
6532,3310,0
6533,3309,0
6534,3308,0
6535,3307,0
6536,3306,0
6537,3305,0
6538,3304,0
6539,3303,0
6540,3302,0
6541,3301,0
6542,3298,0
6543,3285,0
6544,3297,0
6545,3296,0
6546,3295,0
6547,3294,0
6548,3293,0
6549,3292,0
6550,3291,0
6551,3290,0
6552,3289,0
6553,3288,0
6554,3287,0
6555,3286,0
6556,3639,0
6557,3641,0
6558,3122,0
6559,3642,0
6560,3990,0
6561,3989,0
6562,3988,0
6563,3987,0
6564,3986,0
6565,3985,0
6566,3984,0
6567,3983,0
6568,3981,0
6569,3980,0
6570,3979,0
6571,3978,0
6572,3977,0
6573,3976,0
6574,3975,0
6575,3974,0
6576,3973,0
6577,3972,0
6578,3971,0
6579,3969,0
6580,3968,0
6581,3967,0
6582,3966,0
6583,3965,0
6584,3964,0
6585,3963,0
6586,3961,0
6587,3991,0
6588,3992,0
6589,3994,0
6590,4009,0
6591,4021,0
6592,4020,0
6593,4019,0
6594,4018,0
6595,4017,0
6596,4016,0
6597,4015,0
6598,4014,0
6599,4013,0
6600,4012,0
6601,4011,0
6602,4010,0
6603,4008,0
6604,3995,0
6605,4007,0
6606,4006,0
6607,4005,0
6608,4004,0
6609,4003,0
6610,4002,0
6611,4001,0
6612,1,0
6613,3999,0
6614,3998,0
6615,3997,0
6616,3996,0
6617,3960,0
6618,3959,0
6619,3958,0
6620,3912,0
6621,3926,0
6622,3925,0
6623,3924,0
6624,3923,0
6625,3922,0
6626,3921,0
6627,3920,0
6628,3919,0
6629,3918,0
6630,3917,0
6631,3916,0
6632,3914,0
6633,3911,0
6634,3928,0
6635,3910,0
6636,3909,0
6637,3907,0
6638,3906,0
6639,3905,0
6640,3904,0
6641,3903,0
6642,3902,0
6643,3901,0
6644,3900,0
6645,3899,0
6646,3898,0
6647,3927,0
6648,3929,0
6649,3957,0
6650,3944,0
6651,3956,0
6652,3955,0
6653,3954,0
6654,3953,0
6655,3952,0
6656,3951,0
6657,3950,0
6658,3949,0
6659,3948,0
6660,3947,0
6661,3946,0
6662,3945,0
6663,3943,0
6664,3930,0
6665,3942,0
6666,3941,0
6667,3940,0
6668,3939,0
6669,3938,0
6670,3937,0
6671,3936,0
6672,3935,0
6673,3934,0
6674,3933,0
6675,3932,0
6676,3931,0
6677,4022,0
6678,4023,0
6679,4024,0
6680,4103,0
6681,4115,0
6682,4114,0
6683,4113,0
6684,4112,0
6685,4111,0
6686,4110,0
6687,4109,0
6688,4108,0
6689,4107,0
6690,4106,0
6691,4105,0
6692,4104,0
6693,4102,0
6694,4117,0
6695,4101,0
6696,4100,0
6697,4099,0
6698,4098,0
6699,4097,0
6700,4096,0
6701,4095,0
6702,4094,0
6703,4093,0
6704,4092,0
6705,4091,0
6706,4090,0
6707,4116,0
6708,4118,0
6709,4088,0
6710,4135,0
6711,4148,0
6712,4147,0
6713,4146,0
6714,4145,0
6715,4144,0
6716,4143,0
6717,4142,0
6718,4141,0
6719,4140,0
6720,4139,0
6721,4137,0
6722,4136,0
6723,4134,0
6724,4120,0
6725,4133,0
6726,4132,0
6727,4131,0
6728,4130,0
6729,4129,0
6730,4128,0
6731,4127,0
6732,4126,0
6733,4124,0
6734,4123,0
6735,4122,0
6736,4121,0
6737,4089,0
6738,4087,0
6739,4025,0
6740,4041,0
6741,4053,0
6742,4052,0
6743,4051,0
6744,4050,0
6745,4049,0
6746,4048,0
6747,4047,0
6748,4046,0
6749,4045,0
6750,4044,0
6751,4043,0
6752,4042,0
6753,4040,0
6754,4055,0
6755,4039,0
6756,4038,0
6757,4036,0
6758,4035,0
6759,4034,0
6760,4033,0
6761,4032,0
6762,4031,0
6763,4030,0
6764,4028,0
6765,4027,0
6766,4026,0
6767,4054,0
6768,4056,0
6769,4086,0
6770,4072,0
6771,4085,0
6772,4084,0
6773,4083,0
6774,4082,0
6775,4080,0
6776,4079,0
6777,4078,0
6778,4077,0
6779,4076,0
6780,4075,0
6781,4074,0
6782,4073,0
6783,4071,0
6784,4057,0
6785,4070,0
6786,4068,0
6787,4067,0
6788,4066,0
6789,4065,0
6790,4064,0
6791,4063,0
6792,4062,0
6793,4061,0
6794,4060,0
6795,4059,0
6796,4058,0
6797,3897,0
6798,3896,0
6799,3895,0
6800,3721,0
6801,3733,0
6802,3732,0
6803,3731,0
6804,3730,0
6805,3729,0
6806,3728,0
6807,3727,0
6808,3726,0
6809,3725,0
6810,3724,0
6811,3723,0
6812,3722,0
6813,3720,0
6814,3735,0
6815,3719,0
6816,3718,0
6817,3717,0
6818,3716,0
6819,3715,0
6820,3714,0
6821,3713,0
6822,3712,0
6823,3710,0
6824,3709,0
6825,3708,0
6826,3707,0
6827,3734,0
6828,3736,0
6829,3705,0
6830,3752,0
6831,3764,0
6832,3763,0
6833,3762,0
6834,3761,0
6835,3760,0
6836,3759,0
6837,3758,0
6838,3757,0
6839,3756,0
6840,3755,0
6841,3754,0
6842,3753,0
6843,3751,0
6844,3737,0
6845,3750,0
6846,3749,0
6847,3748,0
6848,3747,0
6849,3746,0
6850,3745,0
6851,3744,0
6852,3742,0
6853,3741,0
6854,3740,0
6855,3739,0
6856,3738,0
6857,3706,0
6858,3704,0
6859,3766,0
6860,3657,0
6861,3669,0
6862,3668,0
6863,3667,0
6864,3666,0
6865,3665,0
6866,3664,0
6867,3663,0
6868,3662,0
6869,3661,0
6870,3660,0
6871,3659,0
6872,3658,0
6873,3656,0
6874,3672,0
6875,3655,0
6876,3654,0
6877,3652,0
6878,3651,0
6879,3650,0
6880,3649,0
6881,3648,0
6882,3647,0
6883,3646,0
6884,3645,0
6885,3644,0
6886,3643,0
6887,3671,0
6888,3673,0
6889,3703,0
6890,3688,0
6891,3702,0
6892,3701,0
6893,3699,0
6894,3698,0
6895,3697,0
6896,3695,0
6897,3694,0
6898,3693,0
6899,3692,0
6900,3691,0
6901,3690,0
6902,3689,0
6903,3687,0
6904,3674,0
6905,3686,0
6906,3685,0
6907,3684,0
6908,3683,0
6909,3682,0
6910,3681,0
6911,3680,0
6912,3679,0
6913,3678,0
6914,3677,0
6915,3676,0
6916,3675,0
6917,3765,0
6918,3767,0
6919,3894,0
6920,3847,0
6921,3859,0
6922,3858,0
6923,3857,0
6924,3856,0
6925,3855,0
6926,3854,0
6927,3853,0
6928,3852,0
6929,3851,0
6930,3850,0
6931,3849,0
6932,3848,0
6933,3845,0
6934,3861,0
6935,3843,0
6936,3842,0
6937,3841,0
6938,3840,0
6939,3839,0
6940,3838,0
6941,3837,0
6942,3836,0
6943,3835,0
6944,3834,0
6945,3833,0
6946,3832,0
6947,3860,0
6948,3862,0
6949,3829,0
6950,3880,0
6951,3893,0
6952,3892,0
6953,3891,0
6954,3889,0
6955,3888,0
6956,3887,0
6957,3886,0
6958,3885,0
6959,3884,0
6960,3883,0
6961,3882,0
6962,3881,0
6963,3879,0
6964,3863,0
6965,3878,0
6966,3877,0
6967,3876,0
6968,3875,0
6969,3874,0
6970,3873,0
6971,3872,0
6972,3871,0
6973,3869,0
6974,3868,0
6975,3865,0
6976,3864,0
6977,3830,0
6978,3828,0
6979,3768,0
6980,3782,0
6981,3794,0
6982,3793,0
6983,3792,0
6984,3791,0
6985,3790,0
6986,3789,0
6987,3788,0
6988,3787,0
6989,3786,0
6990,3785,0
6991,3784,0
6992,3783,0
6993,3781,0
6994,3797,0
6995,3780,0
6996,3779,0
6997,3778,0
6998,3777,0
6999,3776,0
7000,3775,0
7001,3774,0
7002,3773,0
7003,3772,0
7004,3771,0
7005,3770,0
7006,3769,0
7007,3795,0
7008,3798,0
7009,3827,0
7010,3813,0
7011,3826,0
7012,3825,0
7013,3824,0
7014,3823,0
7015,3821,0
7016,3820,0
7017,3819,0
7018,3818,0
7019,3817,0
7020,3816,0
7021,3815,0
7022,3814,0
7023,3812,0
7024,3799,0
7025,3811,0
7026,3810,0
7027,3809,0
7028,3808,0
7029,3807,0
7030,3806,0
7031,3805,0
7032,3804,0
7033,3803,0
7034,3802,0
7035,3801,0
7036,3800,0
7037,3123,0
7038,3121,0
7039,2086,0
7040,2597,0
7041,2438,0
7042,2437,0
7043,2436,0
7044,2435,0
7045,2434,0
7046,2433,0
7047,2432,0
7048,2431,0
7049,2430,0
7050,2428,0
7051,2427,0
7052,2426,0
7053,2425,0
7054,2424,0
7055,2423,0
7056,2422,0
7057,2421,0
7058,2420,0
7059,2419,0
7060,2418,0
7061,2417,0
7062,2416,0
7063,2415,0
7064,2414,0
7065,2413,0
7066,2412,0
7067,2411,0
7068,2439,0
7069,2440,0
7070,2441,0
7071,2456,0
7072,2469,0
7073,2467,0
7074,2466,0
7075,2465,0
7076,2464,0
7077,2463,0
7078,2462,0
7079,2461,0
7080,2460,0
7081,2459,0
7082,2458,0
7083,2457,0
7084,2455,0
7085,2442,0
7086,2454,0
7087,2453,0
7088,2452,0
7089,2451,0
7090,2450,0
7091,2449,0
7092,2448,0
7093,2447,0
7094,2446,0
7095,2445,0
7096,2444,0
7097,2443,0
7098,2410,0
7099,2409,0
7100,2408,0
7101,2362,0
7102,2375,0
7103,2374,0
7104,2373,0
7105,2372,0
7106,2371,0
7107,2370,0
7108,2369,0
7109,2368,0
7110,2367,0
7111,2366,0
7112,2364,0
7113,2363,0
7114,2361,0
7115,2377,0
7116,2360,0
7117,2359,0
7118,2358,0
7119,2357,0
7120,2356,0
7121,2355,0
7122,2354,0
7123,2353,0
7124,2352,0
7125,2351,0
7126,2350,0
7127,2349,0
7128,2376,0
7129,2378,0
7130,2407,0
7131,2393,0
7132,2406,0
7133,2404,0
7134,2403,0
7135,2402,0
7136,2401,0
7137,2400,0
7138,2399,0
7139,2398,0
7140,2397,0
7141,2396,0
7142,2395,0
7143,2394,0
7144,2392,0
7145,2379,0
7146,2391,0
7147,2390,0
7148,2389,0
7149,2388,0
7150,2387,0
7151,2386,0
7152,2385,0
7153,2384,0
7154,2383,0
7155,2382,0
7156,2381,0
7157,2380,0
7158,2470,0
7159,2471,0
7160,2472,0
7161,2551,0
7162,2564,0
7163,2563,0
7164,2562,0
7165,2561,0
7166,2560,0
7167,2559,0
7168,2558,0
7169,2557,0
7170,2556,0
7171,2555,0
7172,2553,0
7173,2552,0
7174,2550,0
7175,2566,0
7176,2548,0
7177,2547,0
7178,2546,0
7179,2545,0
7180,2544,0
7181,2543,0
7182,2542,0
7183,2541,0
7184,2540,0
7185,2539,0
7186,2538,0
7187,2537,0
7188,2565,0
7189,2567,0
7190,2534,0
7191,2583,0
7192,2595,0
7193,2594,0
7194,2593,0
7195,2592,0
7196,2591,0
7197,2590,0
7198,2589,0
7199,2588,0
7200,2587,0
7201,2586,0
7202,2585,0
7203,2584,0
7204,2582,0
7205,2568,0
7206,2581,0
7207,2580,0
7208,2578,0
7209,2577,0
7210,2576,0
7211,2575,0
7212,2574,0
7213,2573,0
7214,2572,0
7215,2571,0
7216,2570,0
7217,2569,0
7218,2535,0
7219,2533,0
7220,2473,0
7221,2488,0
7222,2500,0
7223,2499,0
7224,2498,0
7225,2497,0
7226,2496,0
7227,2495,0
7228,2494,0
7229,2493,0
7230,2492,0
7231,2491,0
7232,2490,0
7233,2489,0
7234,2487,0
7235,2502,0
7236,2486,0
7237,2485,0
7238,2484,0
7239,2483,0
7240,2482,0
7241,2481,0
7242,2480,0
