,F,L,P
692,2.861037180801917,1.0511842097199562,-0.6829948090959274
693,2.857186932751687,1.0498375508427815,-0.681552847779026
694,2.8512780877471533,1.0477673455971912,-0.6801129627210384
695,2.849540275854758,1.0471576745516025,-0.6786751479514108
696,2.848597205816049,1.046826664620602,-0.6772393975253066
697,2.8372534533208977,1.0428364903349985,-0.6758057055234581
698,2.8347604178740005,1.0419574249222356,-0.6743740660520203
699,2.832960305837168,1.0413222093972963,-0.6729444732424258
700,2.8278470110504923,1.0395156486397543,-0.6715169212512404
701,2.827023157168468,1.0392242701064387,-0.6700914042600196
702,2.822754986426019,1.0377133535904473,-0.6686679164751657
703,2.822182871034621,1.037510653256873,-0.6672464521277881
704,2.8221644883076618,1.0375041395801663,-0.6658270054735619
705,2.821051404841077,1.0371096540591105,-0.6644095707925883
706,2.8201525074362643,1.0367909641388742,-0.6629941423892578
707,2.8196409386995933,1.0366095501410177,-0.6615807145921108
708,2.8189782326540067,1.036374490446969,-0.660169281753703
709,2.816907305642439,1.0356395830075957,-0.6587598382504694
710,2.8163084546249544,1.0354269687406386,-0.6573523784825898
711,2.816134654062229,1.0353652546462655,-0.6559468968738548
712,2.808254467426292,1.0325631043604224,-0.6545433878715347
713,2.8021231515945875,1.0303773982675382,-0.6531418459462461
714,2.80187514273902,1.0302888868716726,-0.6517422655918228
715,2.7988493690167884,1.0292083930854652,-0.650344641325185
716,2.7972549184793527,1.0286385500308444,-0.6489489676862102
717,2.7957540344648235,1.0281018499957886,-0.6475552392376064
718,2.793695137537258,1.0273651416163658,-0.6461634505647837
719,2.7928595313578324,1.0270659925933339,-0.6447735962757296
720,2.79265655684349,1.026993313717747,-0.6433856710008815
721,2.791053601694069,1.0264191595629133,-0.6419996693930043
722,2.7832648819229804,1.0236246565711489,-0.6406155861270658
723,2.7806297962207163,1.0226774474481461,-0.6392334159001141
724,2.7786988559993344,1.0219827807285378,-0.6378531534311558
725,2.7729689945896827,1.0199185853917885,-0.6364747934610345
726,2.7728159309293616,1.0198633853930812,-0.6350983307523111
727,2.770327122317581,1.0189654079261048,-0.6337237600891445
728,2.7659626192158897,1.0173887187679815,-0.6323510762771725
729,2.7597689935299528,1.015146978229792,-0.6309802741433937
730,2.7548266992452817,1.0133545365411356,-0.629611348536052
731,2.754588570762075,1.0132680923463582,-0.6282442943245189
732,2.7516828586489854,1.0122126731139194,-0.626879106399179
733,2.7505797634945424,1.01181171254734,-0.625515779671315
734,2.7505184656363952,1.0117894268670644,-0.6241543090729939
735,2.7478930304573375,1.0108344472768853,-0.6227946895569543
736,2.7436849382443182,1.0093018848474167,-0.6214369160964939
737,2.743483400484748,1.0092284270100698,-0.6200809836853581
738,2.740351043077929,1.0080860301052332,-0.6187268873376288
739,2.738557678612329,1.007431387138634,-0.6173746220876151
740,2.7385378654152768,1.0074241522102332,-0.6160241829897436
741,2.7372708412444067,1.0069613806777138,-0.61467556511845
742,2.735557546810359,1.0063352713358764,-0.6133287635680714
743,2.727980099966339,1.003561445220862,-0.6119837734527387
744,2.725130971742559,1.0025164899850094,-0.610640589906271
745,2.7226079180716347,1.0015902143677853,-0.6092992080820696
746,2.722470539154566,1.0015397545192533,-0.6079596231530133
747,2.7207821468794195,1.000919392971965,-0.6066218303113533
748,2.7190146211347868,1.0002695430300597,-0.605285824768611
749,2.714394529926472,0.9985689192804564,-0.6039516017554744
750,2.713760210874474,0.9983352048470349,-0.6026191565216957
751,2.7127438503041876,0.9979606135555837,-0.6012884843359908
